tanggal,komoditas,kabupaten_kota,query,jumlah_berita_ditemukan,judul_teratas,url_teratas,ringkasan,tervalidasi
2024-04-26,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2024-04 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2024-04-26,Gula Pasir Kualitas Premium,DI Yogyakarta,harga Gula Pasir Kualitas Premium DI Yogyakarta 2024-04 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Modern Periode Juni 2024 ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/d42ff42a9a95907/harga-gula-pasir-kualitas-premium-harian-di-pasar-modern-provinsi-di-yogyakarta,"Sedangkan harga gula pasir kualitas premium harian di pasar modern dalam tiga bulan terakhir di DI Yogyakarta telah mengalami kenaikan sebesar 1,14% dari ...",True
2024-04-26,Gula Pasir,DI Yogyakarta,harga Gula Pasir DI Yogyakarta 2024-04 naik turun,3,Harga Gula Pasir Harian di Pasar Tradisional Provinsi DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/a5bede73fa6076d/harga-gula-pasir-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Harga Gula Pasir Harian di Pasar Tradisional Provinsi DI Yogyakarta Sebulan Terakhir Naik 4,25% ; 2024-04-29, 17.400 ; 2024-04-30, 17.450 ; 2024-05 ...",True
2024-04-26,Beras,DI Yogyakarta,harga Beras DI Yogyakarta 2024-04 naik turun,3,Harga Beras di Pasar Tradisional Provinsi DI Yogyakarta Sebulan ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/367b23db00c2741/harga-beras-di-pasar-tradisional-provinsi-di-yogyakarta,"Rekor kenaikan harga beras di pasar tradisional di provinsi ini, sebelumnya pernah dicatatkan pada Februari 2024 dengan kenaikan sebesar 5,28% ...",True
2024-04-26,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2024-04 naik turun,3,Harga Telur Ayam di Pasar Tradisional Periode November ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/fc179364fa86411/harga-telur-ayam-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Telur Ayam di Pasar Tradisional Periode November 2024-2025. Yogyakarta tercatat Rp28,5 ribu. telah mengalami kenaikan sebesar 4,59% dari sebelumnya yang ...",True
2024-04-26,Beras Kualitas Super I,DI Yogyakarta,harga Beras Kualitas Super I DI Yogyakarta 2024-04 naik turun,3,Harga Beras di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/99e4a755f14f916/harga-beras-harian-di-pasar-modern-provinsi-di-yogyakarta,"harga beras harian di pasar modern provinsi DI Yogyakarta tercatat Rp14,9 ribu per kg. Sembako dengan harga turun yakni Beras Kualitas Super II ...",True
2024-04-26,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2024-04 naik turun,3,"Harga Cabai Rawit di D.I Yogyakarta Tiga Bulan Terakhir Naik 175,76%",https://databoks.katadata.co.id/ekonomi-makro/statistik/9d1c02afef03bfe/harga-cabai-rawit-di-di-yogyakarta-tiga-bulan-terakhir-naik-17576,"Harga Cabai Rawit di D.I Yogyakarta Tiga Bulan Terakhir Naik 175,76% ; 2024-04-09, 40.960 ; 2024-04-12, 39.870 ; 2024-04-13, 38.240 ; 2024-04-14 ...",True
2024-03-26,Beras Kualitas Bawah I,DI Yogyakarta,harga Beras Kualitas Bawah I DI Yogyakarta 2024-03 naik turun,3,Harga Beras Kualitas Bawah II di Pasar Tradisional Periode ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/bc12a95c2e73502/harga-beras-kualitas-bawah-ii-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Sedangkan harga beras kualitas bawah II harian di pasar tradisional dalam tiga bulan terakhir di DI Yogyakarta terlihat turun 2,02%. Menurut catatan historis ...",True
2024-03-26,Cabai Merah Besar,DI Yogyakarta,harga Cabai Merah Besar DI Yogyakarta 2024-03 naik turun,3,Harga Cabai Merah Besar di Pasar Modern Periode September 2024 ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/f9ce83c1115d38f/harga-cabai-merah-besar-harian-di-pasar-modern-provinsi-di-yogyakarta,"DI Yogyakarta terlihat turun 15,24%. Yogyakarta diperdagangkan di harga Rp98,45 ribu per kg. 149.44% dan penurunan",True
2024-03-26,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2024-03 naik turun,3,"Harga Cabai Rawit Naik 3,60%, Ada yang Tembus hingga Rp200.000 ...",https://investortrust.id/macro/113954/harga-cabai-rawit-naik-3-60-ada-yang-tembus-hingga-rp200000-per-kg,"BPS mencatat harga cabai rawit nasional naik 3,60% hingga pekan ketiga Agustus 2026 dan meluas di 182 daerah.",True
2024-03-26,Daging Ayam Ras Segar,DI Yogyakarta,harga Daging Ayam Ras Segar DI Yogyakarta 2024-03 naik turun,3,Harga daging ayam hari ini jogja Harga Sembako Jogja Hari Ini 31 ...,https://lesdelicesdeveve.fr/harga-daging-ayam-hari-ini-jogja/,"Rating 4.9(21,154)Rata-rata harga daging ayam ras nasional hari ini adalah Rp 35.430/kg. Harga Daging Ayam Ras di Jogja Hari Ini Sabtu 4 Agustus 2024 Daging ayam yang dijual ...",True
2024-03-26,Gula Pasir,DI Yogyakarta,harga Gula Pasir DI Yogyakarta 2024-03 naik turun,3,Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/0fe98695f67030d/harga-gula-pasir-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir Masih di Harga Rp17,6 Ribu per Kg ; 2024-12-30, 17.350 ; 2024-12-31 ...",True
2024-03-26,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2024-03 naik turun,3,Implementasi Algoritma LSTM untuk Prediksi Harga Cabai Merah ...,https://journal.stmiki.ac.id/index.php/jimik/article/view/534,"Implementasi Algoritma LSTM untuk Prediksi Harga Cabai Merah Keriting di Yogyakarta. Jurnal Indonesia : Manajemen Informatika Dan Komunikasi, 5(1), 635-648 ...",True
2024-03-26,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2024-03 naik turun,3,Harga Telur Ayam di Pasar Tradisional Periode November ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/fc179364fa86411/harga-telur-ayam-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"544 USD/IDR 16.897 VND/IDR 0. Telur Ayam di Pasar Tradisional Periode November 2024-2025. Yogyakarta tercatat Rp28,5 ribu. telah mengalami kenaikan sebesar 4, ...",True
2024-03-26,Daging Ayam,DI Yogyakarta,harga Daging Ayam DI Yogyakarta 2024-03 naik turun,3,"Harga daging ayam di Gunungkidul, Yogyakarta melonjak dalam dua ...",https://www.instagram.com/reel/Daz7kNckh8o/,"... naik menjadi Rp34 ribu hingga Rp35 ribu per kilogram. Dampaknya, daya beli masyarakat menurun dan penjualan pedagang turun hingga sekitar 30 ...",True
2024-03-26,Beras,DI Yogyakarta,harga Beras DI Yogyakarta 2024-03 naik turun,3,Harga Beras di Pasar Tradisional Provinsi DI Yogyakarta Sebulan ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/367b23db00c2741/harga-beras-di-pasar-tradisional-provinsi-di-yogyakarta,"Sedangkan harga beras di pasar tradisional dalam tiga bulan terakhir di DI Yogyakarta terlihat turun 0,7%. dagangkan di harga Rp14,3 ribu. 2024 ...",True
2024-03-26,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2024-03 naik turun,3,Harga Bawang Merah Ukuran sedang di Pasar Modern Periode ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/200771a719e9f5a/harga-bawang-merah-ukuran-sedang-harian-di-pasar-modern-provinsi-di-yogyakarta,"Sedangkan harga bawang merah ukuran sedang harian di pasar modern dalam tiga bulan terakhir di DI Yogyakarta telah mengalami kenaikan sebesar 2, ...",True
2024-03-26,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2024-03 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Modern Periode Oktober 2024-2025,https://databoks.katadata.co.id/ekonomi-makro/statistik/ec6f71d3c76de75/harga-telur-ayam-ras-segar-harian-di-pasar-modern-provinsi-di-yogyakarta,"Telur Ayam Ras Segar di. Rp26,65 ribu per kg. Sedangkan harga telur ayam ras segar harian terakhir di DI Yogyakarta terlihat turun 1,8%. Yogyakarta ...",True
2024-03-26,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2024-03 naik turun,3,Harga Cabai Merah Besar di Pasar Modern Periode September 2024 ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/f9ce83c1115d38f/harga-cabai-merah-besar-harian-di-pasar-modern-provinsi-di-yogyakarta,"DI Yogyakarta terlihat turun 15,24%. Yogyakarta diperdagangkan di harga Rp98,45 ribu per kg. 149.44% dan penurunan",True
2024-03-26,Bawang Merah,DI Yogyakarta,harga Bawang Merah DI Yogyakarta 2024-03 naik turun,3,"Harga Bawang Merah Nasional Tiga Bulan Terakhir Naik 12,79%",https://databoks.katadata.co.id/ekonomi-makro/statistik/cfc0aaa8597c242/harga-bawang-merah-nasional-tiga-bulan-terakhir-naik-1279,"Harga Bawang Merah Nasional Tiga Bulan Terakhir Naik 12,79% ; 2024-12-31, 41.230 ; 2025-01-01, 41.460 ; 2025-01-02, 40.820 ; 2025-01-03, 40.030.",True
2024-03-26,Gula Pasir Kualitas Premium,DI Yogyakarta,harga Gula Pasir Kualitas Premium DI Yogyakarta 2024-03 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Modern Periode Juni 2024 ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/d42ff42a9a95907/harga-gula-pasir-kualitas-premium-harian-di-pasar-modern-provinsi-di-yogyakarta,"Gula Pasir Kualitas Premium per Kg Rp17,7 ribu per kg (tidak berubah)19. Rp17,7 ribu per kg. telah mengalami kenaikan sebesar 1,14% dari sebelumnya yang ...",True
2024-03-26,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2024-03 naik turun,3,"Cabai Rawit Merah Naik 3,61 Persen, Ayam Tembus Rp41.050 per Kg",https://www.youtube.com/watch?v=SvC737USBmA,"Harga sejumlah komoditas pangan nasional bergerak beragam pada Kamis (13/8/2026). Berdasarkan data PIHPS Bank Indonesia, harga bawang merah ...",True
2024-03-26,Beras Kualitas Medium I,DI Yogyakarta,harga Beras Kualitas Medium I DI Yogyakarta 2024-03 naik turun,3,Harga Beras Kualitas Medium II Harian di Pasar Modern Provinsi DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/f99414362a8289f/harga-beras-kualitas-medium-ii-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Rp13,4 Ribu per Kg … 400 2024-03- -05-16. Yogyakarta tercatat Rp13,4 ribu per kg. Yogyakarta diperdagangkan di harga Rp13,4 ribu per kg. ...",True
2024-03-26,Beras Kualitas Super I,DI Yogyakarta,harga Beras Kualitas Super I DI Yogyakarta 2024-03 naik turun,3,Harga Beras di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/99e4a755f14f916/harga-beras-harian-di-pasar-modern-provinsi-di-yogyakarta,"Yogyakarta tercatat Rp14,9 ribu per kg. telah mengalami kenaikan sebesar 3,47% dari sebelumnya yang tercatat di harga Rp14,4 ribu per kg. ke US ...",True
2024-03-26,Cabai Rawit Hijau,DI Yogyakarta,harga Cabai Rawit Hijau DI Yogyakarta 2024-03 naik turun,3,"Cabai Rawit Merah Naik 3,61 Persen, Ayam Tembus Rp41.050 per Kg",https://www.youtube.com/watch?v=SvC737USBmA,"Harga sejumlah komoditas pangan nasional bergerak beragam pada Kamis (13/8/2026). Berdasarkan data PIHPS Bank Indonesia, harga bawang merah ...",True
2024-02-27,Beras,DI Yogyakarta,harga Beras DI Yogyakarta 2024-02 naik turun,3,Harga Beras Premium di D.I Yogyakarta Tiga Bulan Terakhir ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/a092e2cd593c3f7/harga-beras-premium-di-di-yogyakarta-tiga-bulan-terakhir-turun-rp740,"Harga Beras Premium di D.I Yogyakarta Tiga Bulan Terakhir Turun Rp740 ; 2024-02-02, 14.940 ; 2024-02-03, 14.940 ; 2024-02-04, 14.990 ; 2024-02-05 ...",True
2024-02-27,Daging Ayam Ras Segar,DI Yogyakarta,harga Daging Ayam Ras Segar DI Yogyakarta 2024-02 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2024-02-27,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2024-02 naik turun,3,Harga Telur Ayam di Pasar Tradisional Periode November ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/fc179364fa86411/harga-telur-ayam-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Harga Telur Ayam di Pasar Tradisional Periode November 2024-2025 ; 2024-11-27, 26.000 ; 2024-11-28, 25.750 ; 2024-11-29, 25.750 ; 2024-12-02, 25.750.",True
2024-02-27,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2024-02 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2024-02-27,Beras Kualitas Super I,DI Yogyakarta,harga Beras Kualitas Super I DI Yogyakarta 2024-02 naik turun,3,Harga Beras Kualitas Bawah II di Pasar Tradisional Periode ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/bc12a95c2e73502/harga-beras-kualitas-bawah-ii-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Beras Kualitas Super I per Kg Rp16 ribu (tidak berubah) 22. Menurut Provinsi Rp39,5 ribu (naik 14.49%)",True
2024-02-27,Bawang Merah,DI Yogyakarta,harga Bawang Merah DI Yogyakarta 2024-02 naik turun,3,"Harga Bawang Merah di Jawa Barat Seminggu Terakhir Turun 4,94%",https://databoks.katadata.co.id/ekonomi-makro/statistik/255ee051c021a58/harga-bawang-merah-di-jawa-barat-seminggu-terakhir-turun-494,"Harga Bawang Merah di Jawa Barat Seminggu Terakhir Turun 4,94% ; 2024-02-05, 28.420 ; 2024-02-06, 27.850 ; 2024-02-07, 28.500 ; 2024-02-08, 28.130.",True
2024-02-27,Cabai Merah Besar,DI Yogyakarta,harga Cabai Merah Besar DI Yogyakarta 2024-02 naik turun,3,Harga Cabai Merah Besar di Pasar Modern Periode September 2024 ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/f9ce83c1115d38f/harga-cabai-merah-besar-harian-di-pasar-modern-provinsi-di-yogyakarta,"Yogyakarta terlihat turun 15,24%. Yogyakarta diperdagangkan di harga Rp98,45 ribu per kg. 149.44% dan penurunan",True
2024-02-27,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2024-02 naik turun,3,Harga Bawang Merah Ukuran sedang di Pasar Modern Periode ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/200771a719e9f5a/harga-bawang-merah-ukuran-sedang-harian-di-pasar-modern-provinsi-di-yogyakarta,"Bawang Putih Ukuran Sedang per Kg Rp47,4 ribu per kg (turun 25.41%)21. THB/IDR 544 USD/IDR 16.897 VND/IDR 0. Yogyakarta tercatat Rp72,45 ribu ...",True
2024-02-27,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2024-02 naik turun,3,Implementasi Algoritma LSTM untuk Prediksi Harga Cabai Merah ...,https://journal.stmiki.ac.id/index.php/jimik/article/view/534,"Implementasi Algoritma LSTM untuk Prediksi Harga Cabai Merah Keriting di Yogyakarta. Jurnal Indonesia : Manajemen Informatika Dan Komunikasi, 5(1), 635-648 ...",True
2024-02-27,Beras Kualitas Medium I,DI Yogyakarta,harga Beras Kualitas Medium I DI Yogyakarta 2024-02 naik turun,3,Harga Beras Medium di D.I Yogyakarta Seminggu Terakhir ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/0577627ee573b61/harga-beras-medium-di-di-yogyakarta-seminggu-terakhir-turun-rp140,"Harga Beras Medium di D.I. Rp12.810 per kg. Harga ini turun Rp140 (1,08%) dibanding kemarin. Yogyakarta turun Rp2.080 (13,97%). Kulon Progo: Rp ...",True
2024-02-27,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2024-02 naik turun,3,Harga Cabai Merah Besar di Pasar Modern Periode September 2024 ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/f9ce83c1115d38f/harga-cabai-merah-besar-harian-di-pasar-modern-provinsi-di-yogyakarta,"DI Yogyakarta terlihat turun 15,24%. Yogyakarta diperdagangkan di harga Rp98,45 ribu per kg. 149.44% dan penurunan",True
2024-02-27,Cabai Rawit Hijau,DI Yogyakarta,harga Cabai Rawit Hijau DI Yogyakarta 2024-02 naik turun,3,Harga Sembako Jogja Hari Ini 2 April 2024: Cabai Rawit Hijau Jadi Rp 41 ...,https://www.detik.com/jogja/bisnis/d-7273836/harga-sembako-jogja-hari-ini-2-april-2024-cabai-rawit-hijau-jadi-rp-41-ribu,"Cabai merah keriting: Rp 38.750,00/kg; Cabai rawit hijau: Rp 41.250,00/kg; Cabai rawit merah: Rp 37.500,00/kg; Daging ayam ras segar: Rp 38.250 ...",True
2024-02-27,Daging Ayam,DI Yogyakarta,harga Daging Ayam DI Yogyakarta 2024-02 naik turun,3,"Harga daging ayam di Gunungkidul, Yogyakarta melonjak dalam dua ...",https://www.instagram.com/reel/Daz7kNckh8o/,"... naik menjadi Rp34 ribu hingga Rp35 ribu per kilogram. Dampaknya, daya beli masyarakat menurun dan penjualan pedagang turun hingga sekitar 30 ...",True
2024-02-27,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2024-02 naik turun,3,"Harga Cabai Rawit Naik 3,60%, Ada yang Tembus hingga Rp200.000 ...",https://investortrust.id/macro/113954/harga-cabai-rawit-naik-3-60-ada-yang-tembus-hingga-rp200000-per-kg,"Harga Cabai Rawit Naik 3,60%, Ada yang Tembus hingga Rp200.000 per Kg 23/08/2026, 23.54 WIB Tembus Rp 160.000 Per Kg,",True
2024-02-27,Beras Kualitas Bawah I,DI Yogyakarta,harga Beras Kualitas Bawah I DI Yogyakarta 2024-02 naik turun,3,Harga Beras Kualitas Bawah II di Pasar Tradisional Periode ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/bc12a95c2e73502/harga-beras-kualitas-bawah-ii-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Sedangkan harga beras kualitas bawah II harian di pasar tradisional dalam tiga bulan terakhir di DI Yogyakarta terlihat turun 2,02%. Menurut catatan historis ...",True
2024-02-27,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2024-02 naik turun,3,Konsumen di Kota Yogyakarta harus memutar otak untuk ... - Instagram,https://www.instagram.com/reel/DVh0syqgDho/?hl=en,"Harga cabai rawit fluktuatif naik turun dengan cepat dari Rp 105.000 turun ke Rp 75.000, sekarang Rp 100.000 per kilogram. Senada dengan Ida ...",True
2024-01-26,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2024-01 naik turun,3,Harga Telur Ayam di Pasar Tradisional Periode November ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/fc179364fa86411/harga-telur-ayam-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Harga Telur Ayam di Pasar Tradisional Periode November 2024-2025 ; 2024-11-27, 26.000 ; 2024-11-28, 25.750 ; 2024-11-29, 25.750 ; 2024-12-02, 25.750.",True
2024-01-26,Cabai Rawit Hijau,DI Yogyakarta,harga Cabai Rawit Hijau DI Yogyakarta 2024-01 naik turun,3,Konsumen di Kota Yogyakarta harus memutar otak untuk ... - Instagram,https://www.instagram.com/reel/DVh0syqgDho/?hl=en,"Harga cabai rawit fluktuatif naik turun dengan cepat dari Rp 105.000 turun ke Rp 75.000, sekarang Rp 100.000 per kilogram. Senada dengan Ida ...",True
2024-01-26,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2024-01 naik turun,3,Harga Bahan Pokok Jogja Hari Ini 18 Januari 2024: Cabai Rawit Merah ...,https://www.detik.com/jogja/bisnis/d-7147855/harga-bahan-pokok-jogja-hari-ini-18-januari-2024-cabai-rawit-merah-turun,"Sekarang, harganya telah turun sebanyak Rp 25.000,00 hingga menjadi Rp 40.000,00. Selain cabai rawit merah, bahan pokok lainnya tidak mengalami ...",True
2024-01-26,Gula Pasir Kualitas Premium,DI Yogyakarta,harga Gula Pasir Kualitas Premium DI Yogyakarta 2024-01 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Modern Periode Juni 2024 ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/d42ff42a9a95907/harga-gula-pasir-kualitas-premium-harian-di-pasar-modern-provinsi-di-yogyakarta,"Sedangkan harga gula pasir kualitas premium harian di pasar modern dalam tiga bulan terakhir di DI Yogyakarta telah mengalami kenaikan sebesar 1,14% dari ...",True
2024-01-26,Beras,DI Yogyakarta,harga Beras DI Yogyakarta 2024-01 naik turun,3,Harga Beras di Pasar Tradisional Provinsi DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/367b23db00c2741/harga-beras-di-pasar-tradisional-provinsi-di-yogyakarta,"Rekor kenaikan harga beras di pasar tradisional di provinsi ini, sebelumnya pernah dicatatkan pada Februari 2024 dengan kenaikan sebesar 5,28% ...",True
2024-01-26,Daging Ayam Ras Segar,DI Yogyakarta,harga Daging Ayam Ras Segar DI Yogyakarta 2024-01 naik turun,3,Harga daging ayam hari ini jogja Harga Sembako Jogja Hari Ini 31 ...,https://lesdelicesdeveve.fr/harga-daging-ayam-hari-ini-jogja/,"Rating 4.9(21,154)Rata-rata harga daging ayam ras nasional hari ini adalah Rp 35.430/kg. Harga Daging Ayam Ras di Jogja Hari Ini Sabtu 4 Agustus 2024 Daging ayam yang dijual ...",True
2024-01-26,Gula Pasir,DI Yogyakarta,harga Gula Pasir DI Yogyakarta 2024-01 naik turun,3,Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/0fe98695f67030d/harga-gula-pasir-harian-di-pasar-modern-provinsi-di-yogyakarta,"Harga Gula Pasir di Pasar Modern Provinsi DI Yogyakarta Sebulan Terakhir Masih di Harga Rp17,6 Ribu per Kg ; 2024-12-30, 17.350 ; 2024-12-31 ...",True
2024-01-26,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2024-01 naik turun,3,Harga Cabai Rawit Merah di Pasar Modern Periode Oktober 2024-2025,https://databoks.katadata.co.id/ekonomi-makro/statistik/c288bf4ce5532ac/harga-cabai-rawit-merah-harian-di-pasar-modern-provinsi-di-yogyakarta,"DI Yogyakarta: 1. Bawang Putih per Kg Rp51,45 ribu per kg (turun 11.14%) 2. Cabai Rawit per Kg Rp75,45 ribu per kg (turun 6.51%) 3. Minyak ...",True
2024-01-26,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2024-01 naik turun,3,Harga Bahan Pokok Jogja Hari Ini 18 Januari 2024: Cabai Rawit Merah ...,https://www.detik.com/jogja/bisnis/d-7147855/harga-bahan-pokok-jogja-hari-ini-18-januari-2024-cabai-rawit-merah-turun,"Yogyakarta pada Kamis, 18 Januari 2024, harga untuk per kilonya adalah Rp 45.000,00. harganya turun menjadi Rp 40.000,00 per kilo.",True
2024-01-26,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2024-01 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2024-01-26,Cabai Merah Besar,DI Yogyakarta,harga Cabai Merah Besar DI Yogyakarta 2024-01 naik turun,3,Harga Bahan Pokok Jogja Hari Ini 18 Januari 2024: Cabai Rawit Merah ...,https://www.detik.com/jogja/bisnis/d-7147855/harga-bahan-pokok-jogja-hari-ini-18-januari-2024-cabai-rawit-merah-turun,"Harga Bahan Pokok Jogja Hari Ini 18 Januari 2024: Cabai Rawit Merah Turun! ... Cabai merah besar: Rp 60.000,00/kg; Cabai merah keriting: Rp ...",True
2024-01-26,Daging Ayam,DI Yogyakarta,harga Daging Ayam DI Yogyakarta 2024-01 naik turun,3,Harga daging ayam hari ini jogja Harga Sembako Jogja Hari Ini 31 ...,https://lesdelicesdeveve.fr/harga-daging-ayam-hari-ini-jogja/,"Rating 4.9(21,154)Rata-rata harga daging ayam ras nasional hari ini adalah Rp 35.430/kg. Harga Daging Ayam Ras di Jogja Hari Ini Sabtu 4 Agustus 2024 Daging ayam yang dijual ...",True
2024-01-26,Bawang Merah,DI Yogyakarta,harga Bawang Merah DI Yogyakarta 2024-01 naik turun,3,Harga Bawang Merah di Jawa Tengah Seminggu Terakhir Turun ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/eda45757795e8b4/harga-bawang-merah-di-jawa-tengah-seminggu-terakhir-turun-rp2340,"Harga Bawang Merah di Jawa Tengah Seminggu Terakhir Turun Rp2.340 ; 2024-01-18, 29.450 ; 2024-01-19, 29.140 ; 2024-01-20, 29.280 ; 2024-01-21 ...",True
2024-01-26,Beras Kualitas Bawah I,DI Yogyakarta,harga Beras Kualitas Bawah I DI Yogyakarta 2024-01 naik turun,3,Harga Beras Kualitas Bawah II di Pasar Tradisional Periode ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/bc12a95c2e73502/harga-beras-kualitas-bawah-ii-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Sedangkan harga beras kualitas bawah II harian di pasar tradisional dalam tiga bulan terakhir di DI Yogyakarta terlihat turun 2,02%. Menurut catatan historis ...",True
